"id","target_id","metric_name","value","tags"
"0198ae85-dd12-70e2-90eb-4e90b8593f7b","0198a9d7-a55e-7ba1-960f-c485c3316ff2","intent_accuracy",true,"{}"
"0198ae58-5039-7fe1-acde-1ddf39bbd036","0198a9d7-a55e-7ba1-960f-c497ea6a73ab","resolution_potential",true,"{}"
"0198ae58-3e92-7590-a5e5-7c7eade49bb5","0198a9dd-9185-7391-961e-6b1aefa21484","intent_accuracy",false,"{}"
"0198ae85-d468-7002-9d62-b960505cec27","0198a9dd-9185-7391-961e-6b1aefa21484","intent_accuracy",true,"{}"
"0198ae58-5071-7271-b86f-98c995e2af61","0198a9dd-9185-7391-961e-6b2926cd4d4b","resolution_potential",true,"{}"
"0198ae58-3d44-7f50-8af8-dc17e14849a3","0198a9de-7640-71d2-9650-e44a3925ca82","intent_accuracy",false,"{}"
"0198ae85-d316-7353-b71d-aab3cfd539ab","0198a9de-7640-71d2-9650-e44a3925ca82","intent_accuracy",true,"{}"
"0198ae58-50a8-7813-9017-d6f2f8cbb3db","0198a9de-7640-71d2-9650-e459aa438093","resolution_potential",true,"{}"
"0198ae58-40bc-78d1-8c9f-f749953c5b59","0198a9dc-0c26-7511-965d-e5cd24ba9645","intent_accuracy",false,"{}"
"0198ae85-d6a2-7f82-9d8d-aa1d174226ae","0198a9dc-0c26-7511-965d-e5cd24ba9645","intent_accuracy",true,"{}"
"0198ae58-50df-7432-a0f8-9d824e223e0e","0198a9dc-0c26-7511-965d-e5d4afa04b83","resolution_potential",true,"{}"
"0198ae58-3b87-7801-956d-62353d73f433","0198a9df-7eb5-7c93-9675-d7258b2b4886","intent_accuracy",false,"{}"
"0198ae85-d14e-7d81-902f-9340a870a34d","0198a9df-7eb5-7c93-9675-d7258b2b4886","intent_accuracy",true,"{}"
"0198ae58-5118-71f2-92d2-37db75014092","0198a9df-7eb5-7c93-9675-d73471d93245","resolution_potential",true,"{}"
"0198af33-8b27-7de0-90e2-234fdd310ea3","0198af33-5c61-71d1-96e6-fa44665d27ce","intent_accuracy",true,"{}"
"0198af33-8b27-7de0-90e2-236614e821e1","0198af33-5c61-71d1-96e6-fa5fa97780ee","resolution_potential",true,"{}"
"0198ae58-48ca-7152-bad2-415de69f145b","0198a9d6-8285-7f13-9799-39f690ac4f0a","intent_accuracy",false,"{}"
"0198ae85-dedc-7b93-867e-0fd88f9fe058","0198a9d6-8285-7f13-9799-39f690ac4f0a","intent_accuracy",true,"{}"
"0198ae58-5150-7853-8b82-ed16ab12a5de","0198a9d6-8285-7f13-9799-3a0180abe2ad","resolution_potential",true,"{}"
"0198ae58-4163-74a0-bfb2-dd3717b5c0b7","0198a9db-9351-78d1-97ef-ad5e3089e10d","intent_accuracy",false,"{}"
"0198ae85-d74c-7fe0-a8e3-2a636111aee1","0198a9db-9351-78d1-97ef-ad5e3089e10d","intent_accuracy",true,"{}"
"0198ae58-5188-74a1-89f0-8d952092496a","0198a9db-9351-78d1-97ef-ad6464339360","resolution_potential",true,"{}"
"0198aef8-23d2-7473-8922-19856cc2650f","0198aef8-012e-7350-9886-c1d3879b847f","intent_accuracy",true,"{}"
"0198af20-f50a-72c3-84e2-1297b367cb2d","0198af20-c9d0-7263-992f-b3c1865a4c2d","intent_accuracy",true,"{}"
"0198af20-f50a-72c3-84e2-12b9af227798","0198af20-c9d0-7263-992f-b3dc65f3c9cd","resolution_potential",true,"{}"
"0198ae58-38af-7470-8f6b-71f5b88c4058","0198a9e1-8f99-7331-9a25-643bef18d875","intent_accuracy",false,"{}"
"0198ae85-ce6e-7ae1-8e20-bbb1838e553d","0198a9e1-8f99-7331-9a25-643bef18d875","intent_accuracy",true,"{}"
"0198ae58-51c0-7b70-aca5-48134e10782f","0198a9e1-8f99-7331-9a25-644a84c08054","resolution_potential",true,"{}"
"0198ae58-41d3-7b80-8b6b-6041fcd1fdd7","0198a9db-438b-7bf0-9a5e-90506e329b11","intent_accuracy",false,"{}"
"0198ae85-d7be-7323-bbce-873e50e69bde","0198a9db-438b-7bf0-9a5e-90506e329b11","intent_accuracy",true,"{}"
"0198ae58-51f8-7523-81a8-555d002cb5d4","0198a9db-438b-7bf0-9a5e-906176bd50cb","resolution_potential",true,"{}"
"0198ae58-485a-7911-a6b8-9c84e531ddd4","0198a9d6-d879-7080-9a73-5b26006efa54","intent_accuracy",false,"{}"
"0198ae85-de64-7d50-9040-1b966bb12e05","0198a9d6-d879-7080-9a73-5b26006efa54","intent_accuracy",true,"{}"
"0198ae58-522f-7053-aa7c-5ffbe93a8525","0198a9d6-d879-7080-9a73-5b34d20aaa08","resolution_potential",true,"{}"
"0198ae58-4584-7d10-a72a-c479458c8d56","0198a9d8-84be-7752-9b2e-cd26a0641175","intent_accuracy",false,"{}"
"0198ae85-db83-7f92-a101-ded899fccc49","0198a9d8-84be-7752-9b2e-cd26a0641175","intent_accuracy",true,"{}"
"0198ae58-5267-7ac3-9d74-dbfbd228d9c7","0198a9d8-84be-7752-9b2e-cd3044fa160c","resolution_potential",true,"{}"
"0198ae58-420b-7e33-866a-b8c46ba374cd","0198a9db-2077-7a62-9b60-ec46e9e985f4","intent_accuracy",false,"{}"
"0198ae85-d7f6-78f3-80cb-68d9899e8cb6","0198a9db-2077-7a62-9b60-ec46e9e985f4","intent_accuracy",true,"{}"
"0198ae58-529e-7de0-a579-5665b6fe7475","0198a9db-2077-7a62-9b60-ec59804cb54d","resolution_potential",true,"{}"
"0198ae58-45bc-7fa3-a465-a24212e02812","0198a9d8-5617-7a50-9ba3-33bd7aed9349","intent_accuracy",false,"{}"
"0198ae85-dbbd-7363-8cc3-0931955133ad","0198a9d8-5617-7a50-9ba3-33bd7aed9349","intent_accuracy",true,"{}"
"0198ae58-52d6-75e1-ac8e-a78181de93d5","0198a9d8-5617-7a50-9ba3-33c68630cf65","resolution_potential",true,"{}"
"0198aef5-393c-7531-8f8d-6c560a8fb92e","0198aef5-0aee-71d3-9bbe-d1cd185bf774","intent_accuracy",true,"{}"
"0198ae58-33e2-7960-b1ec-334a27e98857","0198a9e4-c592-73a3-9bc9-9dc2d9375f56","intent_accuracy",false,"{}"
"0198ae85-c981-7e42-a3e8-37cf09289213","0198a9e4-c592-73a3-9bc9-9dc2d9375f56","intent_accuracy",true,"{}"
"0198ae58-530d-72c0-9b3d-0338272144a1","0198a9e4-c592-73a3-9bc9-9ddc0966fd3f","resolution_potential",true,"{}"
"0198ae58-3bbf-74a3-8b61-ab8655d0e771","0198a9df-5956-7b20-9c27-8011c63a4cee","intent_accuracy",false,"{}"
"0198ae85-d186-7e82-b962-677ba0175e39","0198a9df-5956-7b20-9c27-8011c63a4cee","intent_accuracy",true,"{}"
"0198ae58-5345-7811-9b42-d589fadf8d30","0198a9df-5956-7b20-9c27-8027d106acfb","resolution_potential",true,"{}"
"0198ae58-3840-7393-b122-cee517052d12","0198a9e1-daed-7b93-9c45-a3c7105b740d","intent_accuracy",false,"{}"
"0198ae85-cdfd-7b81-88c1-affb5e3aeb41","0198a9e1-daed-7b93-9c45-a3c7105b740d","intent_accuracy",true,"{}"
"0198ae58-537d-7d73-9b75-7a1905c58c74","0198a9e1-daed-7b93-9c45-a3d126623175","resolution_potential",true,"{}"
"0198ae58-4821-78f1-b1ea-c9df76ec10ea","0198a9d6-f82e-7fc3-9cf9-2c8d08377d04","intent_accuracy",false,"{}"
"0198ae85-de2c-79a1-b3a7-0eaf20697a4b","0198a9d6-f82e-7fc3-9cf9-2c8d08377d04","intent_accuracy",true,"{}"
"0198ae58-53b4-7663-8622-d69cbba263b4","0198a9d6-f82e-7fc3-9cf9-2c90e237d2e3","resolution_potential",true,"{}"
"0198af59-4478-75a0-822c-34ef8ce0e58f","0198af59-2faf-7181-9cfc-17bcbe7abd9c","intent_accuracy",true,"{}"
"0198ae58-3489-7bc1-83ce-b8702493a277","0198a9e4-4520-7ae1-9dec-6fa01012f831","intent_accuracy",false,"{}"
"0198ae85-ca30-79d2-bdbd-63af5676c7c2","0198a9e4-4520-7ae1-9dec-6fa01012f831","intent_accuracy",true,"{}"
"0198ae58-53ec-7422-a5cd-b070cdc8c14c","0198a9e4-4520-7ae1-9dec-6fb9e9590991","resolution_potential",true,"{}"
"0198ae58-39ff-7a30-9283-4c28d73946b1","0198a9e0-a03b-7cf3-9e02-9249bbecc5d8","intent_accuracy",false,"{}"
"0198ae85-cfc2-7fa3-9f48-eefa33d8e791","0198a9e0-a03b-7cf3-9e02-9249bbecc5d8","intent_accuracy",true,"{}"
"0198ae58-5424-7262-80d7-41f24eb13f81","0198a9e0-a03b-7cf3-9e02-92586906918f","resolution_potential",true,"{}"
"0198ae58-3877-7eb2-ad00-cf632c81b307","0198a9e1-a8aa-7652-9e75-091a0a803885","intent_accuracy",false,"{}"
"0198ae85-ce36-7871-9e39-a80408f48df5","0198a9e1-a8aa-7652-9e75-091a0a803885","intent_accuracy",true,"{}"
"0198ae58-545c-7bb3-a28c-f9b82716efb9","0198a9e1-a8aa-7652-9e75-092b5e616642","resolution_potential",true,"{}"
"0198af0d-9859-73a1-80f6-b3c0e78f2295","0198af0d-8083-7b20-a028-565f97418315","intent_accuracy",true,"{}"
"0198ae58-34f8-7b21-80e5-97b40c837920","0198a9e3-ec57-7d40-a05a-ccf259bd2e1e","intent_accuracy",false,"{}"
"0198ae85-caa3-73a3-aa8d-778a6d376279","0198a9e3-ec57-7d40-a05a-ccf259bd2e1e","intent_accuracy",true,"{}"
"0198ae58-5493-7e13-b204-703e51264fd7","0198a9e3-ec57-7d40-a05a-cd0fc06a9d4c","resolution_potential",true,"{}"
"0198ae58-36f2-79c2-b3b2-eb6d8a4d5132","0198a9e2-b17f-7f62-a086-6e3a3abeceb1","intent_accuracy",false,"{}"
"0198ae85-cca9-7193-bcbf-7db1674ff1ee","0198a9e2-b17f-7f62-a086-6e3a3abeceb1","intent_accuracy",true,"{}"
"0198ae58-54cb-7463-9a36-f651ea9900ba","0198a9e2-b17f-7f62-a086-6e43af727d1a","resolution_potential",true,"{}"
"0198af4b-26b4-75e3-b919-10d9eee95518","0198af4a-d784-7722-a0da-5ea2ac536186","intent_accuracy",true,"{}"
"0198af4b-26b5-7aa3-b9c6-2bd7062f314e","0198af4a-d784-7722-a0da-5ebb17b52375","resolution_potential",true,"{}"
"0198ae58-462b-7352-a6b0-d08544722aaf","0198a9d8-1c49-78b1-a0e7-83240364c3db","intent_accuracy",false,"{}"
"0198ae85-dc31-7df0-84b2-3d719066dbe6","0198a9d8-1c49-78b1-a0e7-83240364c3db","intent_accuracy",true,"{}"
"0198ae58-5502-70c3-913a-8aae3bdc00da","0198a9d8-1c49-78b1-a0e7-83363aa967ee","resolution_potential",true,"{}"
"0198ae58-3568-7021-94f7-49a4f9b56371","0198a9e3-9e41-7153-a16d-6246c74229c8","intent_accuracy",false,"{}"
"0198ae85-cb18-7220-b428-db511ea67be4","0198a9e3-9e41-7153-a16d-6246c74229c8","intent_accuracy",true,"{}"
"0198ae58-553a-7ba3-a99b-356b61e1d38b","0198a9e3-9e41-7153-a16d-625732c20f10","resolution_potential",true,"{}"
"0198ae58-40f3-7982-9738-3eb7aef43258","0198a9db-f0e8-7d90-a239-c17562b6c57a","intent_accuracy",false,"{}"
"0198ae85-d6db-7ba3-9067-7fc26a8d9ba7","0198a9db-f0e8-7d90-a239-c17562b6c57a","intent_accuracy",true,"{}"
"0198ae58-5572-7b22-9e8b-eac346e7ccf5","0198a9db-f0e8-7d90-a239-c18a7ac650e9","resolution_potential",true,"{}"
"0198ae58-3649-7fd0-b61c-702cf7789409","0198a9e3-1718-7402-a252-98a8e5161aa0","intent_accuracy",false,"{}"
"0198ae85-cbff-76d0-9ba6-ada8c81164ec","0198a9e3-1718-7402-a252-98a8e5161aa0","intent_accuracy",true,"{}"
"0198ae58-55ab-7b02-92be-81aa948e48bb","0198a9e3-1718-7402-a252-98b3a8f5f44f","resolution_potential",true,"{}"
"0198af0a-8477-7063-a4d6-d5bfa086960b","0198af0a-6b2d-7222-a2c1-b304313a9223","intent_accuracy",true,"{}"
"0198ae58-469b-74e1-b855-1aab5f866776","0198a9d7-d9f5-72e3-a35c-64e8974b6490","intent_accuracy",false,"{}"
"0198ae85-dca2-7140-9b89-0ec7a371b1e3","0198a9d7-d9f5-72e3-a35c-64e8974b6490","intent_accuracy",true,"{}"
